1546943838 0 0 0 1 0
1546943918 0 0 0 2 0
1550097170 0 1 0 2 0
1550097207 0 2 0 2 0
1550097779 0 3 0 2 0
1560895277 0 4 0 2 0
1574154892 0 5 0 2 0
1598425602 1 5 0 2 0
1598647403 2 5 0 2 0
1598711944 3 5 0 2 0
1598712212 4 5 0 2 0
1598787738 5 5 0 2 0
1599324788 6 5 0 2 0
1599412055 7 5 0 2 0
1599419430 8 5 0 2 0
1599419739 9 5 0 2 0
1599421047 10 5 0 2 0
1599424441 11 5 0 2 0
1600029492 12 5 0 2 0
1608048788 12 5 0 2 1
1608048878 12 5 0 2 2
1627939718 13 5 0 2 2
1627940144 14 5 0 2 2
1627982172 15 5 0 2 2
1640544166 16 5 0 2 2
1640638847 17 5 0 2 2
1640686453 18 5 0 2 2
1675169636 18 5 1 2 2
1675175608 18 5 2 2 2
1675328974 18 5 3 2 2
1677159677 18 5 4 2 2
