1546943838 0 0 0 305 0
1546943918 0 0 0 307 0
1550097170 0 126 0 307 0
1550097207 0 1177 0 307 0
1550097779 0 1186 0 307 0
1560895277 0 1438 0 307 0
1574154892 0 1440 0 307 0
1598425602 10 1440 0 307 0
1598647403 38 1440 0 307 0
1598711944 59 1440 0 307 0
1598712212 59 1440 0 307 0
1598787738 83 1440 0 307 0
1599324788 546 1440 0 307 0
1599412055 3488 1440 0 307 0
1599419430 3488 1440 0 307 0
1599419739 3488 1440 0 307 0
1599421047 3507 1440 0 307 0
1599424441 3538 1440 0 307 0
1600029492 4568 1440 0 307 0
1608048788 4568 1440 0 307 78
1608048878 4568 1440 0 307 142
1627939718 4570 1440 0 307 142
1627940144 4570 1440 0 307 142
1627982172 4641 1440 0 307 142
1640544166 4644 1440 0 307 142
1640638847 4688 1440 0 307 142
1640686453 4697 1440 0 307 142
1675169636 4697 1440 3420 307 142
1675175608 4697 1440 3595 307 142
1675328974 4697 1440 4257 307 142
1677159677 4697 1440 4261 307 142
