1444216198 0 1057 0
1444220826 0 1057 52
1444226945 0 1057 86
1444227556 0 1057 8682
1444240099 0 1057 8888
1444240220 0 1057 8888
1444318433 0 1057 8944
1444318927 0 1057 8945
1444321879 0 1057 8961
1444323552 0 1057 8985
1444376992 0 1057 9055
1444552424 0 1057 9083
1446456539 6 1057 9083
1446459280 8 1057 9083
1446459474 8 1057 9083
1446459561 8 1057 9083
1446459582 8 1057 9083
1446460043 8 1057 9083
1446460215 8 1057 9083
1446460480 8 1057 9083
1446460626 8 1057 9083
1446460929 8 1057 9083
1446461147 8 1057 9083
1446461331 8 1058 9083
1446461354 8 1058 9083
1446461566 10 1058 9083
1446461615 10 1058 9083
1446461788 10 1058 9083
1446462388 12 1058 9083
1446462636 13 1058 9083
1446462940 13 1058 9083
1446480821 73 1058 9083
1446483521 95 1058 9083
1446547648 144 1058 9083
1446559148 144 1058 9083
1446628896 543 1058 9083
1446630100 546 1058 9083
1446638899 684 1058 9083
1446642022 698 1058 9083
1446646636 738 1058 9083
1446649337 738 1058 9083
1446662110 1170 1058 9083
1446662181 1170 1058 9083
1446674528 1188 1058 9083
1446708662 1269 1058 9083
1446726008 1367 1058 9083
1446803596 1545 1058 9083
1446819111 1632 1058 9083
1446819137 1632 1058 9083
1446822366 1688 1058 9083
1446839148 1702 1058 9083
1446883063 1769 1058 9083
1447019881 1824 1058 9083
1447416975 1960 1058 9083
1447420465 1986 1058 9083
1447421565 2006 1058 9083
1447424299 2070 1058 9083
1447427350 2107 1058 9083
1447749561 2181 1058 9083
1447778598 2418 1058 9083
1447782789 2486 1058 9083
1448016437 2721 1058 9083
1448018104 2736 1058 9083
1448020876 2763 1058 9083
1448022243 2796 1058 9083
1448044426 2865 1058 9083
1448274835 2879 1058 9083
1448384524 2990 1058 9083
1448385905 3039 1058 9083
1448387680 3040 1058 9083
1448388214 3044 1058 9083
1448388902 3049 1058 9083
1448389247 3049 1058 9083
1448390177 3054 1058 9083
1448456382 3063 1058 9083
1448457077 3069 1058 9083
1448476922 3115 1058 9083
1448478576 3184 1058 9083
1448491542 3362 1058 9083
1448617403 3491 1058 9083
1448629877 3599 1058 9083
1448632586 3660 1058 9083
1448804226 3864 1058 9083
1448807133 3933 1058 9083
1448810222 3941 1058 9083
1448811758 3992 1058 9083
1448831892 3999 1058 9083
1448832120 3999 1058 9083
1448887620 4080 1058 9083
1448892165 4126 1058 9083
1448919287 4184 1058 9083
1448968052 4197 1058 9083
1448986236 4249 1058 9083
1449049618 4277 1058 9083
1449064192 4295 1058 9083
1449080815 4452 1058 9083
1449081987 4454 1058 9083
1449130155 4534 1058 9083
1449135127 4576 1058 9083
1449136105 4591 1058 9083
1449137027 4611 1058 9083
1449219545 4713 1058 9083
1449235713 4763 1058 9083
1449235768 4763 1058 9083
1449306293 5019 1058 9083
1449491155 5109 1058 9083
1449493138 5141 1058 9083
1449508468 5291 1058 9083
1449575191 5340 1058 9083
1449583851 5367 1058 9083
1449591379 5396 1058 9083
1449600429 5652 1058 9083
1449650921 5690 1058 9083
1449653593 5899 1058 9083
1449658666 5925 1058 9083
1449664647 6016 1058 9083
1449672735 6097 1058 9083
1449684148 6238 1058 9083
1449684717 6239 1058 9083
1449684735 6239 1058 9083
1449755592 6297 1058 9083
1449827927 6328 1058 9083
1449828512 6332 1058 9083
1449831078 6346 1058 9083
1449957728 6510 1058 9083
1449960877 6624 1058 9083
1450004060 6695 1058 9083
1450041042 6701 1058 9083
1450079683 6710 1058 9083
1450099795 6758 1058 9083
1450178779 6876 1058 9083
1450199049 6969 1058 9083
1450200591 6972 1058 9083
1450203528 6972 1058 9083
1450254482 7046 1058 9083
1450257190 7049 1058 9083
1450258132 7055 1058 9083
1450258391 7056 1058 9083
1450261457 7070 1058 9083
1450265617 7084 1058 9083
1450267005 7100 1058 9083
1450269730 7152 1058 9083
1450271146 7176 1058 9083
1450273657 7183 1058 9083
1450281040 7226 1058 9083
1450284330 7356 1058 9083
1450285618 7447 1058 9083
1450287087 7469 1058 9083
1450289209 7479 1058 9083
1450289538 7486 1058 9083
1450298865 7496 1058 9083
1452954354 7655 1058 9083
1453036774 7819 1058 9083
1453794769 8279 1058 9083
1453806511 8328 1058 9083
1453887458 8369 1058 9083
1453888413 8413 1058 9083
1453906744 8539 1058 9083
1453912102 8620 1058 9083
1453912846 8621 1058 9083
1453914208 8622 1058 9083
1453919179 8678 1058 9083
1453927145 8679 1058 9083
1454061392 8708 1058 9083
1454063415 8718 1058 9083
1454071234 8730 1058 9083
1454079848 9078 1058 9083
1454939062 9096 1058 9083
1454940354 9125 1058 9083
1454952319 9172 1058 9083
1454953667 9175 1058 9083
1454955992 9191 1058 9083
1455005872 9198 1058 9083
1455007070 9233 1058 9083
1455015966 9287 1058 9083
1455016570 9288 1058 9083
1455118780 9663 1058 9083
1455119315 9677 1058 9083
1455131511 9961 1058 9083
1455174896 9970 1058 9083
1455175544 9976 1058 9083
1455183875 9998 1058 9083
1455189906 9999 1058 9083
1455195466 9999 1058 9083
1455200096 10002 1058 9083
1455522617 10009 1058 9083
1455538689 10056 1058 9083
1455620300 10070 1058 9083
1455698734 10105 1058 9083
1455891132 10307 1058 9083
1455891701 10311 1058 9083
1455891840 10313 1058 9083
1455898241 10315 1058 9083
1455899250 10351 1058 9083
1456159379 11773 1058 9083
1456220495 11805 1058 9083
1456220641 11806 1058 9083
1456220678 11808 1058 9083
1456235143 12070 1058 9083
1456248619 12085 1058 9083
1456248643 12457 1058 9083
1456252328 12472 1058 9083
1456252971 12474 1058 9083
1456255434 12502 1058 9083
1456304332 12524 1058 9083
1456304632 12688 1058 9083
1456305029 12722 1058 9083
1456309435 12888 1058 9083
1456312509 12916 1058 9083
1456329093 13162 1058 9083
1456336752 13322 1058 9083
1456410344 13322 1061 9083
1456410446 13322 1061 9083
1456506188 13697 1061 9083
1456736653 13827 1061 9083
1456765269 13916 1061 9083
1456827615 13994 1061 9083
1456827668 14008 1061 9083
1456827999 14008 1061 9083
1456835335 14012 1061 9083
1456929969 14036 1061 9083
1456938207 14054 1061 9083
1457356065 14130 1061 9083
1457358942 14146 1061 9083
1457359125 14152 1061 9083
1458050087 14394 1061 9083
1459240697 14441 1061 9083
1459241261 14456 1061 9083
1459241826 14460 1061 9083
1460034449 14504 1061 9083
1460626358 14673 1061 9083
1460626387 14721 1061 9083
1460980082 14739 1061 9083
1460993132 14751 1061 9083
1460993947 14752 1061 9083
1461074049 14775 1061 9083
1461074105 14871 1061 9083
1461074167 14871 1192 9083
1461074320 14877 1192 9083
1461758573 14930 1192 9083
1461760588 14967 1192 9083
1461934928 15168 1192 9083
1462190909 15190 1192 9083
1462193192 15207 1192 9083
1462275858 15242 1192 9083
1462277982 15282 1192 9083
1462278188 15282 1192 9083
1462794043 15287 1192 9083
1462865915 15348 1192 9083
1462871127 15515 1192 9083
1462966564 15667 1192 9083
1462967730 15691 1192 9083
1462979553 15703 1192 9083
1463049869 15906 1192 9083
1463053237 15941 1192 9083
1463053909 15956 1192 9083
1463054116 15960 1192 9083
1463056418 16011 1192 9083
1463056695 16011 1727 9083
1463070133 16020 1727 9083
1463144917 16463 1727 9083
1463152549 16463 1727 9083
1463153090 16465 1727 9083
1463157630 16465 1727 9083
1463588102 16780 1727 9083
1463589161 16815 1727 9083
1463589763 16816 1727 9083
1463658799 16830 1727 9083
1463729534 16982 1727 9083
1463734767 17028 1727 9083
1463993475 17516 1727 9083
1463995394 17574 1727 9083
1463996677 17579 1727 9083
1464001784 17589 1727 9083
1464006329 17620 1727 9083
1464017016 17620 1727 9083
1464017876 17621 1727 9083
1464023405 17928 1727 9083
1464023589 17928 1727 9083
1464074884 17954 1727 9083
1464077206 17961 1727 9083
1464077751 17970 1727 9083
1464107556 18078 1727 9083
1464107593 18645 1727 9083
1464108079 18681 1727 9083
1464178638 18782 1727 9083
1464178705 18784 1727 9083
1464180609 18861 1727 9083
1464181171 18861 1727 9083
1464181422 18863 1727 9083
1464259232 18872 1727 9083
1464260142 18872 1727 9083
1464626757 18934 1727 9083
1464788699 19150 1727 9083
1464789492 19152 1727 9083
1464872901 19152 1727 9083
1464878887 19155 1727 9083
1464879305 19155 1727 9083
1464879549 19156 1727 9083
1464879569 19156 1727 9083
1466107512 21202 1727 9083
1466108599 21220 1727 9083
1466410961 21235 1727 9083
1466416713 21246 1727 9083
1466416902 21255 1727 9083
1466417998 21789 1727 9083
1466521768 21798 1727 9083
1466529572 21802 1727 9083
1466582958 22011 1727 9083
1466687941 22012 1727 9083
1466699496 22151 1727 9083
1467031862 23541 1727 9083
1467031973 23541 1727 9083
1467216575 23543 1727 9083
1467713756 23550 1727 9083
1473836246 23550 1728 9083
1473842811 24601 1728 9083
1473853057 24675 1728 9083
1473855210 24727 1728 9083
1473935663 24730 1728 9083
1473936300 24732 1728 9083
1474281290 24733 1728 9083
1474290099 24734 1728 9083
1474297197 24737 1728 9083
1474297275 24740 1728 9083
1474836757 24744 1728 9083
1474836865 24746 1728 9083
1474880371 24746 1728 9083
1475574232 24750 1728 9083
1475574260 24750 1728 9083
1476103914 24753 1728 9083
1476106663 24754 1728 9083
1476107554 24754 1728 9083
1476707004 24790 1728 9083
1476707384 24790 1728 9083
1479912161 25049 1728 9083
1479912196 25049 1728 9083
1481464891 25253 1728 9083
1481467720 25253 1729 9083
1504689806 25253 1739 9083
1504704291 25253 1740 9083
1504708134 25271 1740 9083
1506078243 25271 1750 9083
1506093154 25572 1750 9083
1506099246 25647 1750 9083
1506099448 25647 1754 9083
1506101388 25659 1754 9083
1506352654 25708 1754 9083
1506437875 25814 1754 9083
1506540161 25857 1754 9083
1506540221 25946 1754 9083
1506603012 25974 1754 9083
1507706642 26008 1754 9083
1507730881 26008 1778 9083
1507731105 26008 1780 9083
1507887425 26019 1780 9083
1511444797 26045 1780 9083
1511444810 26049 1780 9083
1511448252 26051 1780 9083
1517076172 26056 1780 9083
1523528857 26058 1780 9083
1543305193 26060 1780 9083
1543305549 26074 1780 9083
1543511257 26079 1780 9083
1544458137 26082 1780 9083
