1450199049 107 15 10
1450200591 108 15 10
1450203528 108 16 10
1450254482 109 16 10
1450257190 110 16 10
1450258132 111 16 10
1450258391 112 16 10
1450261457 113 16 10
1450265617 114 16 10
1450267005 115 16 10
1450269730 116 16 10
1450271146 117 16 10
1450273657 118 16 10
1450281040 119 16 10
1450284330 120 16 10
1450285618 121 16 10
1450287087 122 16 10
1450289209 123 16 10
1450289538 124 16 10
1450298865 125 16 10
1452954354 126 16 10
1453036774 127 16 10
1453794769 128 16 10
1453806511 129 16 10
1453887458 130 16 10
1453888413 131 16 10
1453906744 132 16 10
1453912102 133 16 10
1453912846 134 16 10
1453914208 135 16 10
1453919179 136 16 10
1453927145 137 16 10
1454061392 138 16 10
1454063415 139 16 10
1454071234 140 16 10
1454079848 141 16 10
1454939062 142 16 10
1454940354 143 16 10
1454952319 144 16 10
1454953667 145 16 10
1454955992 146 16 10
1455005872 147 16 10
1455007070 148 16 10
1455015966 149 16 10
1455016570 150 16 10
1455118780 151 16 10
1455119315 152 16 10
1455131511 153 16 10
1455174896 154 16 10
1455175544 155 16 10
1455183875 156 16 10
1455189906 157 16 10
1455195466 157 17 10
1455200096 158 17 10
1455522617 159 17 10
1455538689 160 17 10
1455620300 161 17 10
1455698734 162 17 10
1455891132 163 17 10
1455891701 164 17 10
1455891840 165 17 10
1455898241 166 17 10
1455899250 167 17 10
1456159379 168 17 10
1456220495 169 17 10
1456220641 170 17 10
1456220678 171 17 10
1456235143 172 17 10
1456248619 173 17 10
1456248643 174 17 10
1456252328 175 17 10
1456252971 176 17 10
1456255434 177 17 10
1456304332 178 17 10
1456304632 179 17 10
1456305029 180 17 10
1456309435 181 17 10
1456312509 182 17 10
1456329093 183 17 10
1456336752 184 17 10
1456410344 184 18 10
1456410446 184 19 10
1456506188 185 19 10
1456736653 186 19 10
1456765269 187 19 10
1456827615 188 19 10
1456827668 189 19 10
1456827999 189 20 10
1456835335 190 20 10
1456929969 191 20 10
1456938207 192 20 10
1457356065 193 20 10
1457358942 194 20 10
1457359125 195 20 10
1458050087 196 20 10
1459240697 197 20 10
1459241261 198 20 10
1459241826 199 20 10
1460034449 200 20 10
1460626358 201 20 10
1460626387 202 20 10
1460980082 203 20 10
1460993132 204 20 10
1460993947 205 20 10
1461074049 206 20 10
1461074105 207 20 10
1461074167 207 21 10
1461074320 208 21 10
1461758573 209 21 10
1461760588 210 21 10
1461934928 211 21 10
1462190909 212 21 10
1462193192 213 21 10
1462275858 214 21 10
1462277982 215 21 10
1462278188 216 21 10
1462794043 217 21 10
1462865915 218 21 10
1462871127 219 21 10
1462966564 220 21 10
1462967730 221 21 10
1462979553 222 21 10
1463049869 223 21 10
1463053237 224 21 10
1463053909 225 21 10
1463054116 226 21 10
1463056418 227 21 10
1463056695 227 22 10
1463070133 228 22 10
1463144917 229 22 10
1463152549 230 22 10
1463153090 231 22 10
1463157630 231 23 10
1463588102 232 23 10
1463589161 233 23 10
1463589763 234 23 10
1463658799 235 23 10
1463729534 236 23 10
1463734767 237 23 10
1463993475 238 23 10
1463995394 239 23 10
1463996677 240 23 10
1464001784 241 23 10
1464006329 242 23 10
1464017016 242 24 10
1464017876 243 24 10
1464023405 244 24 10
1464023589 244 25 10
1464074884 245 25 10
1464077206 246 25 10
1464077751 247 25 10
1464107556 248 25 10
1464107593 249 25 10
1464108079 250 25 10
1464178638 251 25 10
1464178705 252 25 10
1464180609 253 25 10
1464181171 253 26 10
1464181422 254 26 10
1464259232 255 26 10
1464260142 255 27 10
1464626757 256 27 10
1464788699 257 27 10
1464789492 258 27 10
1464872901 259 27 10
1464878887 260 27 10
1464879305 261 27 10
1464879549 262 27 10
1464879569 262 28 10
1466107512 263 28 10
1466108599 264 28 10
1466410961 265 28 10
1466416713 266 28 10
1466416902 267 28 10
1466417998 268 28 10
1466521768 269 28 10
1466529572 270 28 10
1466582958 271 28 10
1466687941 272 28 10
1466699496 273 28 10
1467031862 274 28 10
1467031973 275 28 10
1467216575 276 28 10
1467713756 277 28 10
1473836246 277 29 10
1473842811 278 29 10
1473853057 279 29 10
1473855210 280 29 10
1473935663 281 29 10
1473936300 282 29 10
1474281290 283 29 10
1474290099 284 29 10
1474297197 285 29 10
1474297275 286 29 10
1474836757 287 29 10
1474836865 288 29 10
1474880371 288 30 10
1475574232 289 30 10
1475574260 289 31 10
1476103914 290 31 10
1476106663 291 31 10
1476107554 291 32 10
1476707004 292 32 10
1476707384 292 33 10
1479912161 293 33 10
1479912196 293 34 10
1481464891 294 34 10
1481467720 294 35 10
1504689806 294 36 10
1504704291 294 37 10
1504708134 295 37 10
1506078243 295 38 10
1506093154 296 38 10
1506099246 297 38 10
1506099448 297 39 10
1506101388 298 39 10
1506352654 299 39 10
1506437875 300 39 10
1506540161 301 39 10
1506540221 302 39 10
1506603012 303 39 10
1507706642 304 39 10
1507730881 304 40 10
1507731105 304 41 10
1507887425 305 41 10
1511444797 306 41 10
1511444810 307 41 10
1511448252 308 41 10
1517076172 309 41 10
1523528857 310 41 10
1543305193 311 41 10
1543305549 312 41 10
1543511257 313 41 10
1544458137 314 41 10
