1396092993 0 0 0 35 0 2 0 0 0 0 0 0 0 0 0 0
1396103383 0 0 0 36 0 2 0 0 0 0 0 0 0 0 0 0
1396191796 0 0 0 37 0 2 0 0 0 0 0 0 0 0 0 0
1396205696 0 0 0 38 0 2 0 0 0 0 0 0 0 0 0 0
1396206056 0 0 0 39 0 2 0 0 0 0 0 0 0 0 0 0
1396257570 0 0 0 40 0 2 0 0 0 0 0 0 0 0 0 0
1396304694 0 0 0 41 0 2 0 0 0 0 0 0 0 0 0 0
1396372268 0 0 0 42 0 2 0 0 0 0 0 0 0 0 0 0
1396419117 0 0 0 43 0 2 0 0 0 0 0 0 0 0 0 0
1396449249 0 0 0 44 0 2 0 0 0 0 0 0 0 0 0 0
1396481046 0 0 0 45 0 2 0 0 0 0 0 0 0 0 0 0
1396560148 0 0 0 46 0 2 0 0 0 0 0 0 0 0 0 0
1396608464 0 0 0 47 0 2 0 0 0 0 0 0 0 0 0 0
1397169854 0 0 0 48 0 2 0 0 0 0 0 0 0 0 0 0
1397597866 0 0 0 49 0 2 0 0 0 0 0 0 0 0 0 0
1397726775 0 0 0 50 0 2 0 0 0 0 0 0 0 0 0 0
1398116188 0 0 0 51 0 2 0 0 0 0 0 0 0 0 0 0
1398245936 0 0 0 52 0 2 0 0 0 0 0 0 0 0 0 0
1398268960 0 0 0 53 0 2 0 0 0 0 0 0 0 0 0 0
1398284199 0 0 0 54 0 2 0 0 0 0 0 0 0 0 0 0
1398285975 0 0 0 55 0 2 0 0 0 0 0 0 0 0 0 0
1398293160 0 0 0 56 0 2 0 0 0 0 0 0 0 0 0 0
1398356178 0 0 0 57 0 2 0 0 0 0 0 0 0 0 0 0
1398368078 0 0 0 58 0 2 0 0 0 0 0 0 0 0 0 0
1398370990 0 0 0 59 0 2 0 0 0 0 0 0 0 0 0 0
1398373003 0 0 0 60 0 2 0 0 0 0 0 0 0 0 0 0
1398441226 0 0 0 60 0 2 0 0 1 0 0 0 0 0 0 0
1398442380 0 0 0 60 0 2 0 0 2 0 0 0 0 0 0 0
1398443449 0 0 0 60 0 2 0 0 3 0 0 0 0 0 0 0
1398471234 0 0 0 60 0 2 0 0 4 0 0 0 0 0 0 0
1398473991 0 0 0 60 0 2 0 0 5 0 0 0 0 0 0 0
1398474560 0 0 0 60 0 2 0 0 6 0 0 0 0 0 0 0
1398478100 0 0 0 60 0 2 0 0 7 0 0 0 0 0 0 0
1398478715 0 0 0 60 0 2 0 0 8 0 0 0 0 0 0 0
1398480625 0 0 0 60 0 2 0 0 9 0 0 0 0 0 0 0
1398481393 0 0 0 60 0 2 0 0 10 0 0 0 0 0 0 0
1398504651 0 0 0 60 0 2 0 0 11 0 0 0 0 0 0 0
1398513465 0 0 0 60 0 2 0 0 12 0 0 0 0 0 0 0
1398514992 0 0 0 60 0 2 0 0 13 0 0 0 0 0 0 0
1398528135 0 0 0 60 0 2 0 0 14 0 0 0 0 0 0 0
1398695037 0 0 0 61 0 2 0 0 14 0 0 0 0 0 0 0
1398726823 0 0 0 62 0 2 0 0 14 0 0 0 0 0 0 0
1398767679 0 0 0 63 0 2 0 0 14 0 0 0 0 0 0 0
1398769209 0 0 0 64 0 2 0 0 14 0 0 0 0 0 0 0
1398779591 0 0 1 64 0 2 0 0 14 0 0 0 0 0 0 0
1398785966 0 0 1 65 0 2 0 0 14 0 0 0 0 0 0 0
1398785998 0 0 1 66 0 2 0 0 14 0 0 0 0 0 0 0
1398786168 0 0 1 67 0 2 0 0 14 0 0 0 0 0 0 0
1398786622 0 0 1 68 0 2 0 0 14 0 0 0 0 0 0 0
1398787231 0 0 1 69 0 2 0 0 14 0 0 0 0 0 0 0
1398788507 0 0 1 70 0 2 0 0 14 0 0 0 0 0 0 0
1398789140 0 0 1 71 0 2 0 0 14 0 0 0 0 0 0 0
1398792742 0 0 1 71 0 2 0 0 14 0 1 0 0 0 0 0
1398792956 0 0 1 71 0 2 0 0 14 0 2 0 0 0 0 0
1398793243 0 0 1 71 0 2 0 0 14 0 3 0 0 0 0 0
1398794630 0 0 1 71 0 2 0 0 14 0 4 0 0 0 0 0
1398807206 0 0 2 71 0 2 0 0 14 0 4 0 0 0 0 0
1398808228 0 0 3 71 0 2 0 0 14 0 4 0 0 0 0 0
1398808990 0 0 4 71 0 2 0 0 14 0 4 0 0 0 0 0
1398872664 0 0 4 72 0 2 0 0 14 0 4 0 0 0 0 0
1398872786 0 0 4 73 0 2 0 0 14 0 4 0 0 0 0 0
1398874545 0 0 5 73 0 2 0 0 14 0 4 0 0 0 0 0
1398887866 0 0 5 74 0 2 0 0 14 0 4 0 0 0 0 0
1398887879 0 0 5 75 0 2 0 0 14 0 4 0 0 0 0 0
1398889150 0 0 6 75 0 2 0 0 14 0 4 0 0 0 0 0
1398896443 0 0 6 76 0 2 0 0 14 0 4 0 0 0 0 0
1398896459 0 0 6 77 0 2 0 0 14 0 4 0 0 0 0 0
1398896992 0 0 7 77 0 2 0 0 14 0 4 0 0 0 0 0
1399030939 0 0 7 77 0 3 0 0 14 0 4 0 0 0 0 0
1399238240 0 0 8 77 0 3 0 0 14 0 4 0 0 0 0 0
1399239359 0 0 9 77 0 3 0 0 14 0 4 0 0 0 0 0
1399240309 0 0 10 77 0 3 0 0 14 0 4 0 0 0 0 0
1399547896 0 0 11 77 0 3 0 0 14 0 4 0 0 0 0 0
1402312779 0 0 11 78 0 3 0 0 14 0 4 0 0 0 0 0
1402312806 0 0 11 79 0 3 0 0 14 0 4 0 0 0 0 0
1402314236 0 0 11 80 0 3 0 0 14 0 4 0 0 0 0 0
1402316706 0 0 11 81 0 3 0 0 14 0 4 0 0 0 0 0
1402324913 0 0 11 82 0 3 0 0 14 0 4 0 0 0 0 0
1402408917 1 0 11 82 0 3 0 0 14 0 4 0 0 0 0 0
1402571585 2 0 11 82 0 3 0 0 14 0 4 0 0 0 0 0
1402673565 3 0 11 82 0 3 0 0 14 0 4 0 0 0 0 0
1402676569 4 0 11 82 0 3 0 0 14 0 4 0 0 0 0 0
1402820229 5 0 11 82 0 3 0 0 14 0 4 0 0 0 0 0
1402837656 6 0 11 82 0 3 0 0 14 0 4 0 0 0 0 0
1402839016 7 0 11 82 0 3 0 0 14 0 4 0 0 0 0 0
1402910911 8 0 11 82 0 3 0 0 14 0 4 0 0 0 0 0
1402911947 9 0 11 82 0 3 0 0 14 0 4 0 0 0 0 0
1402917784 10 0 11 82 0 3 0 0 14 0 4 0 0 0 0 0
1402929255 11 0 11 82 0 3 0 0 14 0 4 0 0 0 0 0
1403014959 12 0 11 82 0 3 0 0 14 0 4 0 0 0 0 0
1403184188 13 0 11 82 0 3 0 0 14 0 4 0 0 0 0 0
1403214142 14 0 11 82 0 3 0 0 14 0 4 0 0 0 0 0
1403251550 15 0 11 82 0 3 0 0 14 0 4 0 0 0 0 0
1403251933 16 0 11 82 0 3 0 0 14 0 4 0 0 0 0 0
1403283433 17 0 11 82 0 3 0 0 14 0 4 0 0 0 0 0
1403285755 17 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1403365600 18 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1403467617 19 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1403468303 20 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1403531200 21 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1403532199 22 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1403560221 23 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1403561376 24 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1403646368 25 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1403714341 26 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1403966888 27 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1403970197 28 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1403971656 29 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1403973563 30 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1403974222 31 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1403991600 32 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1404169130 33 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1404234807 34 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1404235318 35 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1404235692 36 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1404313521 37 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1404335903 38 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1404336753 39 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1404336801 40 0 12 82 0 3 0 0 14 0 4 0 0 0 0 0
1404337398 40 0 13 82 0 3 0 0 14 0 4 0 0 0 0 0
1404341444 40 0 14 82 0 3 0 0 14 0 4 0 0 0 0 0
1404342409 40 0 15 82 0 3 0 0 14 0 4 0 0 0 0 0
1404343069 40 0 16 82 0 3 0 0 14 0 4 0 0 0 0 0
1404346056 40 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1404939929 41 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1404939934 42 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1405084817 43 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1405201911 44 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1405494595 45 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1405497323 46 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1405499609 47 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1405527607 48 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1405855411 49 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1405885834 50 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1405957007 51 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1406666675 52 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1408457793 53 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1408487026 54 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1408539733 55 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1408544594 56 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1408578426 57 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1408613130 58 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1408614267 59 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1408619642 60 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1408630442 61 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1408919821 62 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1409128596 63 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1409153458 64 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1409157135 65 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1409223409 66 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1409229604 67 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1409240161 68 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1409243885 69 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1409314614 70 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1409330527 71 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1409331919 72 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1409584490 73 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1409590836 74 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1409754565 75 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1409919332 76 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1409920640 77 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1409927979 78 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1409929746 79 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1410042924 80 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1410257474 81 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1410290412 82 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1410470962 83 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1410471267 84 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1410474851 85 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1410510213 86 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1410527938 87 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1410529220 88 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1410529881 89 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1410532262 90 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1410550057 91 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1410624734 92 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1410627736 93 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1410709613 94 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1410733573 95 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1410788545 96 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1410793943 97 0 17 82 0 3 0 0 14 0 4 0 0 0 0 0
1410820554 97 0 18 82 0 3 0 0 14 0 4 0 0 0 0 0
1410821734 97 0 19 82 0 3 0 0 14 0 4 0 0 0 0 0
1410825143 97 0 20 82 0 3 0 0 14 0 4 0 0 0 0 0
1410827374 97 0 20 82 0 3 0 0 14 0 4 0 0 0 1 0
1410839181 97 0 21 82 0 3 0 0 14 0 4 0 0 0 1 0
1410839374 97 0 22 82 0 3 0 0 14 0 4 0 0 0 1 0
1410843843 97 0 22 82 0 3 0 0 14 0 5 0 0 0 1 0
1410844095 97 0 22 82 0 3 0 0 14 0 6 0 0 0 1 0
1410847811 97 0 22 82 0 3 0 0 14 0 7 0 0 0 1 0
1410849095 97 0 22 82 0 3 0 0 14 0 8 0 0 0 1 0
1410860517 97 0 23 82 0 3 0 0 14 0 8 0 0 0 1 0
1410895732 97 0 24 82 0 3 0 0 14 0 8 0 0 0 1 0
1410896183 97 0 25 82 0 3 0 0 14 0 8 0 0 0 1 0
1410954897 98 0 25 82 0 3 0 0 14 0 8 0 0 0 1 0
1410954913 99 0 25 82 0 3 0 0 14 0 8 0 0 0 1 0
1410955181 100 0 25 82 0 3 0 0 14 0 8 0 0 0 1 0
1410960794 101 0 25 82 0 3 0 0 14 0 8 0 0 0 1 0
1411059660 102 0 25 82 0 3 0 0 14 0 8 0 0 0 1 0
1411123572 103 0 25 82 0 3 0 0 14 0 8 0 0 0 1 0
1411123901 104 0 25 82 0 3 0 0 14 0 8 0 0 0 1 0
1411131562 104 0 26 82 0 3 0 0 14 0 8 0 0 0 1 0
1411131800 104 0 27 82 0 3 0 0 14 0 8 0 0 0 1 0
1411132561 104 0 28 82 0 3 0 0 14 0 8 0 0 0 1 0
1411132596 104 0 29 82 0 3 0 0 14 0 8 0 0 0 1 0
1411133222 104 0 30 82 0 3 0 0 14 0 8 0 0 0 1 0
1411239750 104 0 30 82 1 3 0 0 14 0 8 0 0 0 1 0
1411317542 105 0 30 82 1 3 0 0 14 0 8 0 0 0 1 0
1411317568 106 0 30 82 1 3 0 0 14 0 8 0 0 0 1 0
1411318209 107 0 30 82 1 3 0 0 14 0 8 0 0 0 1 0
1411318805 108 0 30 82 1 3 0 0 14 0 8 0 0 0 1 0
1411326194 109 0 30 82 1 3 0 0 14 0 8 0 0 0 1 0
1411381009 110 0 30 82 1 3 0 0 14 0 8 0 0 0 1 0
1411381403 111 0 30 82 1 3 0 0 14 0 8 0 0 0 1 0
1411386485 111 0 30 82 2 3 0 0 14 0 8 0 0 0 1 0
1411386521 111 0 30 82 3 3 0 0 14 0 8 0 0 0 1 0
1411394495 111 0 30 82 4 3 0 0 14 0 8 0 0 0 1 0
1411400760 112 0 30 82 4 3 0 0 14 0 8 0 0 0 1 0
1411400772 113 0 30 82 4 3 0 0 14 0 8 0 0 0 1 0
1411402067 114 0 30 82 4 3 0 0 14 0 8 0 0 0 1 0
1411425441 115 0 30 82 4 3 0 0 14 0 8 0 0 0 1 0
1411425876 116 0 30 82 4 3 0 0 14 0 8 0 0 0 1 0
1411461374 117 0 30 82 4 3 0 0 14 0 8 0 0 0 1 0
1411471304 118 0 30 82 4 3 0 0 14 0 8 0 0 0 1 0
1411472781 119 0 30 82 4 3 0 0 14 0 8 0 0 0 1 0
1411474214 119 0 31 82 4 3 0 0 14 0 8 0 0 0 1 0
1411474364 119 0 32 82 4 3 0 0 14 0 8 0 0 0 1 0
1411474807 119 0 33 82 4 3 0 0 14 0 8 0 0 0 1 0
1411482750 119 0 33 82 4 4 0 0 14 0 8 0 0 0 1 0
1411545866 120 0 33 82 4 4 0 0 14 0 8 0 0 0 1 0
1411545886 121 0 33 82 4 4 0 0 14 0 8 0 0 0 1 0
1411550646 122 0 33 82 4 4 0 0 14 0 8 0 0 0 1 0
1411569872 122 0 34 82 4 4 0 0 14 0 8 0 0 0 1 0
1411635147 123 0 34 82 4 4 0 0 14 0 8 0 0 0 1 0
1411635159 124 0 34 82 4 4 0 0 14 0 8 0 0 0 1 0
1411635364 125 0 34 82 4 4 0 0 14 0 8 0 0 0 1 0
1411635941 126 0 34 82 4 4 0 0 14 0 8 0 0 0 1 0
1411647604 126 0 34 82 5 4 0 0 14 0 8 0 0 0 1 0
1411647711 126 0 34 82 6 4 0 0 14 0 8 0 0 0 1 0
1411648335 126 0 34 82 7 4 0 0 14 0 8 0 0 0 1 0
1411648706 126 0 34 82 7 5 0 0 14 0 8 0 0 0 1 0
1411653220 127 0 34 82 7 5 0 0 14 0 8 0 0 0 1 0
1411653228 128 0 34 82 7 5 0 0 14 0 8 0 0 0 1 0
1411655338 128 0 35 82 7 5 0 0 14 0 8 0 0 0 1 0
1411655369 128 0 36 82 7 5 0 0 14 0 8 0 0 0 1 0
1411656769 129 0 36 82 7 5 0 0 14 0 8 0 0 0 1 0
1411656783 130 0 36 82 7 5 0 0 14 0 8 0 0 0 1 0
1411657416 131 0 36 82 7 5 0 0 14 0 8 0 0 0 1 0
1411657886 131 0 36 82 7 6 0 0 14 0 8 0 0 0 1 0
1411657914 131 0 37 82 7 6 0 0 14 0 8 0 0 0 1 0
1411657926 131 0 38 82 7 6 0 0 14 0 8 0 0 0 1 0
1411657935 131 0 38 82 7 7 0 0 14 0 8 0 0 0 1 0
1411686096 131 0 39 82 7 7 0 0 14 0 8 0 0 0 1 0
1411733115 132 0 39 82 7 7 0 0 14 0 8 0 0 0 1 0
1411733132 133 0 39 82 7 7 0 0 14 0 8 0 0 0 1 0
1411828244 134 0 39 82 7 7 0 0 14 0 8 0 0 0 1 0
1411834700 135 0 39 82 7 7 0 0 14 0 8 0 0 0 1 0
1411835375 136 0 39 82 7 7 0 0 14 0 8 0 0 0 1 0
1411836453 137 0 39 82 7 7 0 0 14 0 8 0 0 0 1 0
1411836611 138 0 39 82 7 7 0 0 14 0 8 0 0 0 1 0
1411927973 139 0 39 82 7 7 0 0 14 0 8 0 0 0 1 0
1411929554 139 0 40 82 7 7 0 0 14 0 8 0 0 0 1 0
1411929687 139 0 41 82 7 7 0 0 14 0 8 0 0 0 1 0
1411935049 140 0 41 82 7 7 0 0 14 0 8 0 0 0 1 0
1411936925 140 0 42 82 7 7 0 0 14 0 8 0 0 0 1 0
1412000423 140 0 43 82 7 7 0 0 14 0 8 0 0 0 1 0
1412000490 140 0 44 82 7 7 0 0 14 0 8 0 0 0 1 0
1412030755 141 0 44 82 7 7 0 0 14 0 8 0 0 0 1 0
1412116124 142 0 44 82 7 7 0 0 14 0 8 0 0 0 1 0
1412154273 143 0 44 82 7 7 0 0 14 0 8 0 0 0 1 0
1412154770 144 0 44 82 7 7 0 0 14 0 8 0 0 0 1 0
1412155337 145 0 44 82 7 7 0 0 14 0 8 0 0 0 1 0
1412171557 146 0 44 82 7 7 0 0 14 0 8 0 0 0 1 0
1412171613 147 0 44 82 7 7 0 0 14 0 8 0 0 0 1 0
1412184036 148 0 44 82 7 7 0 0 14 0 8 0 0 0 1 0
1412202961 149 0 44 82 7 7 0 0 14 0 8 0 0 0 1 0
1412241370 150 0 44 82 7 7 0 0 14 0 8 0 0 0 1 0
1412267980 151 0 44 82 7 7 0 0 14 0 8 0 0 0 1 0
1412270564 152 0 44 82 7 7 0 0 14 0 8 0 0 0 1 0
1412290239 153 0 44 82 7 7 0 0 14 0 8 0 0 0 1 0
1412367275 154 0 44 82 7 7 0 0 14 0 8 0 0 0 1 0
1412369705 155 0 44 82 7 7 0 0 14 0 8 0 0 0 1 0
1412372631 156 0 44 82 7 7 0 0 14 0 8 0 0 0 1 0
1412440617 156 0 45 82 7 7 0 0 14 0 8 0 0 0 1 0
1412441026 156 0 46 82 7 7 0 0 14 0 8 0 0 0 1 0
1412441154 156 0 47 82 7 7 0 0 14 0 8 0 0 0 1 0
1412441236 156 0 48 82 7 7 0 0 14 0 8 0 0 0 1 0
1412441542 156 0 49 82 7 7 0 0 14 0 8 0 0 0 1 0
1412450706 157 0 49 82 7 7 0 0 14 0 8 0 0 0 1 0
1412450735 158 0 49 82 7 7 0 0 14 0 8 0 0 0 1 0
1412462128 158 0 50 82 7 7 0 0 14 0 8 0 0 0 1 0
1412462444 158 0 51 82 7 7 0 0 14 0 8 0 0 0 1 0
1412462756 159 0 51 82 7 7 0 0 14 0 8 0 0 0 1 0
1412503639 160 0 51 82 7 7 0 0 14 0 8 0 0 0 1 0
1412525550 160 0 51 82 7 8 0 0 14 0 8 0 0 0 1 0
1412535272 161 0 51 82 7 8 0 0 14 0 8 0 0 0 1 0
1412535279 162 0 51 82 7 8 0 0 14 0 8 0 0 0 1 0
1412538106 163 0 51 82 7 8 0 0 14 0 8 0 0 0 1 0
1412544917 163 0 52 82 7 8 0 0 14 0 8 0 0 0 1 0
1412545069 163 0 53 82 7 8 0 0 14 0 8 0 0 0 1 0
1412592123 163 0 54 82 7 8 0 0 14 0 8 0 0 0 1 0
1412612603 164 0 54 82 7 8 0 0 14 0 8 0 0 0 1 0
1412616112 165 0 54 82 7 8 0 0 14 0 8 0 0 0 1 0
1412616806 166 0 54 82 7 8 0 0 14 0 8 0 0 0 1 0
1412617022 166 0 55 82 7 8 0 0 14 0 8 0 0 0 1 0
1412617957 166 0 56 82 7 8 0 0 14 0 8 0 0 0 1 0
1412632534 166 0 57 82 7 8 0 0 14 0 8 0 0 0 1 0
1412669760 167 0 57 82 7 8 0 0 14 0 8 0 0 0 1 0
1412669772 168 0 57 82 7 8 0 0 14 0 8 0 0 0 1 0
1412671603 169 0 57 82 7 8 0 0 14 0 8 0 0 0 1 0
1412679274 170 0 57 82 7 8 0 0 14 0 8 0 0 0 1 0
1412681366 171 0 57 82 7 8 0 0 14 0 8 0 0 0 1 0
1412781196 172 0 57 82 7 8 0 0 14 0 8 0 0 0 1 0
1412783312 173 0 57 82 7 8 0 0 14 0 8 0 0 0 1 0
1412804673 174 0 57 82 7 8 0 0 14 0 8 0 0 0 1 0
1412807235 175 0 57 82 7 8 0 0 14 0 8 0 0 0 1 0
1412844484 176 0 57 82 7 8 0 0 14 0 8 0 0 0 1 0
1412845687 176 0 57 82 7 9 0 0 14 0 8 0 0 0 1 0
1412858940 177 0 57 82 7 9 0 0 14 0 8 0 0 0 1 0
1412858968 178 0 57 82 7 9 0 0 14 0 8 0 0 0 1 0
1412860575 178 0 57 82 8 9 0 0 14 0 8 0 0 0 1 0
1412860624 178 0 57 82 9 9 0 0 14 0 8 0 0 0 1 0
1412863036 178 0 57 82 9 10 0 0 14 0 8 0 0 0 1 0
1412871864 179 0 57 82 9 10 0 0 14 0 8 0 0 0 1 0
1412871878 180 0 57 82 9 10 0 0 14 0 8 0 0 0 1 0
1412874632 181 0 57 82 9 10 0 0 14 0 8 0 0 0 1 0
1412876620 181 0 57 82 9 11 0 0 14 0 8 0 0 0 1 0
1412876705 181 0 57 82 9 12 0 0 14 0 8 0 0 0 1 0
1412890451 181 0 57 82 9 13 0 0 14 0 8 0 0 0 1 0
1412891069 182 0 57 82 9 13 0 0 14 0 8 0 0 0 1 0
1412891083 183 0 57 82 9 13 0 0 14 0 8 0 0 0 1 0
1412892050 184 0 57 82 9 13 0 0 14 0 8 0 0 0 1 0
1412894512 185 0 57 82 9 13 0 0 14 0 8 0 0 0 1 0
1412921502 185 0 57 82 9 14 0 0 14 0 8 0 0 0 1 0
1412933941 185 0 57 82 10 14 0 0 14 0 8 0 0 0 1 0
1412934848 185 0 57 82 11 14 0 0 14 0 8 0 0 0 1 0
1412944271 185 0 57 82 11 14 0 0 14 0 8 0 0 1 1 0
1412949140 185 1 57 82 11 14 0 0 14 0 8 0 0 1 1 0
1412959263 185 1 58 82 11 14 0 0 14 0 8 0 0 1 1 0
1412960694 185 1 59 82 11 14 0 0 14 0 8 0 0 1 1 0
1412963093 185 1 59 82 12 14 0 0 14 0 8 0 0 1 1 0
1412963139 185 1 59 82 13 14 0 0 14 0 8 0 0 1 1 0
